作品ID,論理,制御フロー,同期,抽象化,データ表現,ユーザとの対話性,並列処理,CTスコア
995178381,3,3,3,3,3,2,3,20
1008609171,3,3,3,3,3,2,3,20
980328874,3,3,2,3,2,2,3,18
985465033,2,2,0,2,2,2,0,10
983887768,0,2,0,2,2,1,0,7
975187998,1,2,2,1,1,2,1,10
1055712795,0,1,0,0,1,1,0,3
897927565,1,2,2,1,1,2,0,9
863928678,3,3,3,3,2,2,3,19
1076483236,0,2,1,1,1,1,1,7
1077526673,0,2,2,1,1,1,3,10
1070305363,0,2,1,1,1,1,0,6
465388568,3,2,3,3,2,2,3,18
535981233,1,2,1,1,2,2,0,9
995036389,3,3,3,3,2,2,3,19
319153867,3,3,3,3,2,2,3,19
1080760218,0,1,0,1,3,2,0,7
718605535,2,1,0,1,2,2,0,8
244188101,0,0,0,0,0,0,0,0
749926113,3,3,2,3,3,1,3,18
710299091,0,2,3,3,2,1,3,14
626956998,0,2,3,1,1,1,3,11
430818531,0,0,0,0,0,0,0,0
545941349,3,3,3,3,3,2,3,20
780601277,3,2,0,2,3,2,1,13
928899169,3,3,3,3,3,2,3,20
102155645,0,0,0,0,0,0,0,0
1074814213,2,1,0,0,0,2,0,5
1047873935,0,2,1,0,1,1,0,5
876442152,2,2,2,3,2,1,3,15
706961082,1,3,3,3,2,1,3,16
552347907,0,2,2,1,1,1,3,10
879024213,0,2,2,1,1,1,3,10
199514617,0,0,0,0,0,0,0,0
608196314,1,3,3,3,2,2,3,17
1061295424,0,2,0,0,0,1,0,3
223564865,0,1,0,0,0,1,0,2
1008246408,0,0,0,0,0,0,0,0
889199324,0,2,0,0,0,1,0,3
998985457,0,2,2,1,1,1,3,10
998886338,0,1,0,0,0,1,0,2
997385762,0,1,2,1,1,1,3,9
993323999,3,3,3,3,2,2,1,17
985499676,3,3,2,3,2,2,3,18
1081401655,0,2,0,3,1,1,0,7
1071470501,0,1,1,0,0,1,0,3
1074293252,0,2,2,1,1,1,1,8
1072273576,0,1,2,1,1,1,3,9
903956214,0,2,1,0,1,1,0,5
942992224,0,1,0,0,1,1,0,3
1039720814,0,1,0,1,0,2,2,6
894581643,1,2,1,1,1,2,2,10
817823524,3,2,2,1,1,2,3,14
809056125,3,2,2,1,2,2,2,14
798781933,2,2,0,1,1,1,1,8
1083139507,3,3,3,3,2,2,3,19
393622195,0,2,0,0,1,1,0,4
512768624,0,2,3,1,2,1,1,10
1061950183,0,0,0,0,0,0,0,0
1047826239,0,2,1,1,1,1,1,7
1057732908,1,2,2,3,2,1,3,14
1082003978,0,2,0,0,0,1,0,3
1081729317,0,0,0,0,0,0,0,0
1080411606,2,2,2,1,2,2,1,12
1070968469,0,0,0,0,0,0,0,0
1048447211,0,2,1,1,1,2,1,8
1074799942,0,2,1,1,1,1,1,7
1077562624,0,2,0,0,0,1,0,3
970668048,0,2,0,1,2,1,0,6
518599749,1,2,0,1,1,2,0,7
709853061,3,2,3,1,1,2,3,15
882286651,0,0,0,0,0,0,0,0
531608427,1,2,0,1,1,2,2,9
550215047,0,2,0,1,1,2,1,7
496757218,0,2,2,1,1,1,3,10
795002195,0,2,2,1,2,2,1,10
728556016,3,2,2,2,3,2,3,17
775228758,0,1,0,1,0,1,1,4
719087302,2,2,3,3,2,1,3,16
1013373181,2,2,2,1,1,2,3,13
880692221,0,1,0,1,1,2,0,5
1023835129,0,2,2,2,1,2,1,10
905016656,0,1,0,0,1,1,0,3
10742037,0,2,0,1,3,1,1,8
764464505,0,2,2,1,2,1,3,11
1051192273,0,1,0,1,1,2,1,6
149423676,0,0,0,0,0,0,0,0
911644254,0,2,2,1,1,1,1,8
840962744,0,0,0,0,0,0,0,0
990458873,0,0,0,0,0,0,0,0
996446639,0,0,0,0,0,0,0,0
98399503,0,0,0,0,0,0,0,0
1080219696,1,2,2,3,2,1,3,14
1066896024,1,3,2,3,2,2,3,16
996053138,1,2,2,3,2,2,3,15
782316232,3,3,3,3,3,2,3,20
216210918,3,3,3,3,2,2,3,19
767966093,3,3,3,3,3,2,3,20
884149061,3,3,3,3,3,2,3,20
656656201,0,0,0,0,0,0,0,0
520571095,0,2,2,2,2,1,1,10
557437055,3,3,2,3,2,2,3,18
1060741638,3,3,3,3,2,2,1,17
1049547051,3,2,2,3,1,2,1,14
120775923,3,3,3,3,3,2,3,20
1020949014,3,2,1,3,2,2,1,14
798489483,3,2,0,3,3,2,1,14
545725626,0,1,0,1,0,2,2,6
547276933,0,1,0,1,0,2,2,6
720243438,3,3,3,3,2,2,3,19
1022061569,0,0,0,0,0,0,0,0
947576776,0,0,0,0,0,0,0,0
748553686,3,3,3,3,3,2,3,20
900383778,3,3,2,1,2,1,1,13
894071529,3,3,3,3,3,2,3,20
743580141,3,3,3,3,2,2,3,19
831484422,0,2,0,0,0,1,0,3
1080250335,0,2,0,1,1,1,1,6
1049510613,2,2,0,1,2,2,0,9
1009336873,0,2,0,1,1,2,1,7
715303306,0,2,2,2,1,1,1,9
880424812,0,0,0,0,0,0,0,0
990285982,3,2,0,0,1,2,0,8
204772313,0,2,1,1,1,2,2,9
825314897,0,1,0,0,0,1,0,2
801587676,0,2,0,1,2,2,2,9
759809661,0,0,0,0,0,0,0,0
818119797,0,2,3,1,1,1,3,11
743272461,0,3,3,1,1,1,3,12
1015329727,0,2,1,1,1,1,1,7
591473658,0,2,3,1,1,1,3,11
990082049,1,2,0,1,2,1,1,8
1007133212,0,1,0,0,0,1,0,2
810651811,0,2,3,1,1,1,3,11
971488327,3,3,3,3,2,1,3,18
432540049,3,3,3,3,3,2,3,20
608871948,3,3,3,3,3,2,3,20
735791219,3,3,2,3,2,2,3,18
285632495,3,3,2,1,2,2,2,15
642702068,3,3,3,3,3,2,3,20
997459867,0,0,0,0,0,0,0,0
473987695,0,1,3,1,1,1,1,8
385869631,0,1,3,1,1,2,3,11
1045326333,2,2,2,1,2,2,2,13
1044024226,0,1,0,1,1,2,0,5
1034053738,0,0,0,0,0,0,0,0
989623138,0,2,2,1,1,1,1,8
919581699,0,1,0,1,1,2,0,5
961252982,0,1,0,1,1,2,0,5
927811716,3,3,3,3,3,2,3,20
866526572,3,3,3,3,3,2,3,20
954742661,3,3,3,3,3,2,3,20
749564038,3,3,3,3,3,2,3,20
953538926,3,3,3,3,3,2,3,20
969972736,0,2,3,1,1,2,3,12
763872563,3,3,3,3,3,2,3,20
1016938559,3,3,3,3,3,2,3,20
436165451,3,3,3,3,3,2,3,20
728721636,3,3,3,3,3,2,3,20
781592643,3,3,3,3,3,2,3,20
880492668,2,2,2,1,2,2,3,14
880604569,3,3,3,3,2,2,3,19
865143935,3,3,3,3,3,2,3,20
876809294,3,3,3,3,3,2,3,20
86645258,0,0,0,0,0,0,0,0
944472269,1,2,2,3,2,1,0,11
1056816672,3,3,2,2,2,2,1,15
382035329,3,3,3,3,3,2,3,20
443100142,3,2,3,2,3,2,3,18
538900996,3,3,3,3,3,2,3,20
881765628,3,3,3,2,3,2,2,18
237725713,3,2,2,3,1,2,3,16
996532296,1,2,3,1,1,2,3,13
1001215311,0,2,2,0,1,1,0,6
1070850304,0,1,0,1,1,2,0,5
1068423327,1,2,2,3,2,2,3,15
1070603796,0,2,0,1,1,1,1,6
962723745,0,2,0,0,0,1,0,3
22157714,3,3,3,3,2,2,3,19
36760896,3,3,3,3,3,2,3,20
643728956,0,2,2,1,2,1,3,11
408013342,0,2,0,1,1,1,1,6
235504161,3,3,3,3,2,2,3,19
867592174,3,3,2,2,2,2,3,17
562139002,0,2,1,0,1,1,0,5
51359774,0,0,0,0,0,0,0,0
1015564867,0,2,0,1,1,2,1,7
185668962,0,0,0,0,0,0,0,0
156739125,0,0,0,0,0,0,0,0
197163416,0,0,0,0,0,0,0,0
502729638,3,2,3,1,2,2,3,16
570624224,3,2,3,1,2,2,3,16
978117748,1,2,3,1,2,2,3,14
1031508286,3,2,0,1,2,2,1,11
553962782,0,2,2,1,1,1,1,8
711666156,0,2,0,3,1,1,1,8
982108994,0,3,2,2,2,2,1,12
960977803,0,2,1,1,1,2,0,7
761650972,0,2,3,2,3,1,3,14
885802838,0,2,2,2,1,1,3,11
418203025,3,3,3,1,3,2,3,18
967850553,0,0,0,0,0,0,0,0
11647759,0,0,0,0,0,0,0,0
1079863738,0,2,0,1,1,1,1,6
844261179,0,2,0,1,1,1,1,6
1050534227,3,3,3,3,3,2,1,18
1030832091,0,0,0,0,0,0,0,0
1053021853,1,2,0,3,1,1,1,9
1051349929,0,0,0,0,0,0,0,0
1044507822,0,0,0,0,0,0,0,0
75179122,3,3,3,3,2,2,1,17
962638571,3,3,2,3,2,2,1,16
937840273,1,3,2,3,3,2,3,17
945631363,3,3,2,2,2,2,1,15
362924441,0,1,2,1,1,1,3,9
265428336,3,3,3,3,3,2,3,20
508082881,3,3,3,3,3,2,3,20
935046706,0,0,0,0,0,0,0,0
972925668,0,2,0,0,0,1,0,3
935606335,0,2,2,1,1,1,3,10
980876373,3,2,2,3,2,2,3,17
638877778,0,2,1,0,1,1,0,5
884182097,3,3,3,3,2,2,3,19
1004810397,0,2,1,0,1,1,0,5
879516451,2,2,3,1,1,1,3,13
954225318,0,2,1,0,1,1,0,5
945487726,0,3,1,3,1,1,1,10
834078785,0,2,3,1,1,1,3,11
841142631,0,2,3,1,1,1,3,11
947452166,0,2,1,0,1,1,0,5
515746215,0,2,3,1,1,1,3,11
888732242,0,2,3,1,1,1,3,11
1014928659,0,2,3,1,1,1,3,11
950343919,0,0,0,0,0,0,0,0
924564868,0,0,0,0,0,0,0,0
450753693,3,2,3,2,3,2,3,18
450744405,3,2,3,2,3,2,3,18
737034575,1,2,2,1,2,2,3,13
623869645,3,3,3,1,2,2,3,17
638042313,3,3,3,1,1,2,3,16
700738738,2,1,0,0,1,2,0,6
653811292,1,2,0,1,1,1,0,6
589488674,2,2,0,1,1,2,0,8
969354654,0,1,0,1,1,1,1,5
1074534995,0,0,0,0,0,0,0,0
1068103051,0,1,0,1,1,2,0,5
1059079294,3,3,1,1,1,2,1,12
1020171447,3,2,2,1,1,2,1,12
1046263517,0,2,0,1,1,1,0,5
1027265147,0,2,0,0,0,1,0,3
1009466571,0,2,2,1,1,2,1,9
1016678668,2,2,1,2,2,0,0,9
971891004,0,2,2,1,1,1,1,8
884981314,0,2,3,1,1,1,1,9
921485025,3,3,3,3,3,2,3,20
26401827,0,0,0,0,0,0,0,0
889801343,0,1,1,1,1,2,1,7
947082736,0,1,0,1,1,1,0,4
732662269,0,1,0,1,1,2,2,7
863073037,0,2,3,1,1,1,3,11
424971836,0,1,0,1,1,2,0,5
726507743,0,2,3,1,1,1,3,11
426089527,0,1,0,0,1,1,0,3
485153449,0,0,0,0,0,0,0,0
700369736,0,2,3,2,1,1,3,12
1076920789,0,2,1,1,1,1,1,7
884919027,1,2,2,1,1,2,1,10
266044751,0,1,3,1,1,2,3,11
960904623,3,3,3,2,3,3,3,20
949676752,3,2,3,1,2,1,3,15
1045160158,2,2,2,1,1,2,3,13
957646579,0,1,0,1,1,1,1,5
1013735768,0,0,0,0,0,0,0,0
101377323,0,0,0,0,0,0,0,0
1049732663,0,2,1,1,1,1,1,7
866577147,3,3,3,2,3,2,3,19
1012085659,0,1,1,1,1,1,1,6
702115713,3,2,2,1,1,2,3,14
995441486,0,1,0,0,1,1,0,3
964173069,0,2,0,1,1,1,1,6
979812885,0,0,0,1,0,0,0,1
1063644066,3,3,3,3,3,2,1,18
921847739,2,3,3,3,2,2,3,18
894801455,3,3,3,3,3,2,3,20
1076684245,3,3,2,1,1,2,3,15
890476056,0,2,3,1,1,1,3,11
1002492638,3,3,2,1,1,2,3,15
1041088715,0,2,0,1,1,2,0,6
953457817,0,2,1,1,2,1,1,8
979857023,0,1,3,1,1,2,0,8
150718993,0,0,0,0,0,0,0,0
881642483,0,1,1,1,1,2,2,8
1000652212,0,2,3,1,1,1,3,11
968466268,0,2,2,1,1,1,1,8
788544521,0,1,3,1,1,2,3,11
1078727244,0,2,3,1,1,1,3,11
1007947012,0,3,2,2,2,1,3,13
1048384815,0,3,1,2,1,1,1,9
1032726532,0,3,1,3,1,1,1,10
1069403736,0,2,1,1,1,1,1,7
910193938,0,1,0,0,0,1,0,2
1079638149,0,2,1,1,1,1,1,7
1005569735,3,2,1,2,2,1,0,11
1050686417,0,1,0,0,0,1,0,2
394631614,0,2,2,1,2,1,3,11
861716706,2,2,2,3,2,2,3,16
1076410125,0,2,1,1,1,1,1,7
1054012526,0,2,2,1,1,2,3,11
988617292,0,0,0,0,0,0,0,0
1041640355,3,2,3,1,1,2,1,13
985219356,0,2,0,1,0,2,0,5
1068199155,0,0,0,0,0,0,0,0
1064638082,0,2,0,1,1,2,0,6
948175994,0,2,2,1,1,1,1,8
923196031,3,3,3,3,3,2,3,20
556451127,3,3,3,3,3,2,3,20
939918473,3,3,0,2,2,2,0,12
413632466,0,2,0,1,2,2,0,7
11826597,0,0,0,0,0,0,0,0
1007572426,0,2,1,3,1,1,1,9
1006903974,0,1,0,1,1,1,0,4
1000529817,0,2,0,1,1,2,1,7
999582247,0,2,2,1,1,2,1,9
986319002,1,2,1,1,1,2,1,9
1001551745,3,2,3,1,1,2,1,13
1000432182,3,2,3,3,2,2,3,18
30190332,0,0,0,0,0,0,0,0
741961003,0,2,0,0,1,2,0,5
1042052705,0,0,0,0,0,0,0,0
65811674,0,0,0,0,0,0,0,0
184638055,0,0,0,0,0,0,0,0
165830846,0,0,0,0,0,0,0,0
554435441,0,2,1,1,1,1,1,7
239254463,0,0,0,0,0,0,0,0
213630696,0,0,0,0,0,0,0,0
17368412,0,0,0,0,0,0,0,0
505815193,0,2,3,1,2,2,2,12
167404515,0,0,0,0,0,0,0,0
829655711,3,3,3,3,3,2,3,20
172966771,2,2,3,1,2,2,3,15
1047526834,0,3,2,2,2,1,1,11
944043035,3,3,3,3,3,2,3,20
1005452866,3,3,2,3,2,2,3,18
954854545,3,2,2,3,2,2,3,17
960672669,2,2,2,3,2,2,1,14
91582479,0,0,0,0,0,0,0,0
1082237001,0,1,0,1,1,2,0,5
1082216079,0,2,0,0,0,1,0,3
1045414555,0,1,0,1,1,2,0,5
1046883423,3,2,3,1,1,2,1,13
1038717051,3,2,3,1,1,2,1,13
1050290509,0,1,0,1,1,2,0,5
1050492841,0,2,0,1,1,1,1,6
1050313732,0,0,0,0,0,0,0,0
1050352198,0,0,0,0,0,0,0,0
1035291874,3,1,3,1,1,2,2,13
999799774,0,0,0,0,0,0,0,0
1012842003,0,1,0,1,1,2,0,5
1014882567,0,0,0,0,0,0,0,0
1014069784,0,2,0,1,1,1,1,6
747429612,3,3,3,3,3,1,3,19
19791305,0,0,0,0,0,0,0,0
992442132,0,2,0,2,2,1,0,7
107740484,0,0,0,0,0,0,0,0
1069153734,0,2,2,2,1,1,3,11
919229965,3,3,2,2,2,2,1,15
988491386,0,2,1,1,1,2,1,8
943771985,0,2,1,1,1,1,1,7
823734214,0,2,2,3,1,1,1,10
946851755,0,1,0,0,1,2,0,4
949622727,3,2,2,3,2,2,3,17
1050774462,0,2,2,1,1,1,1,8
1050393314,0,2,1,1,1,1,0,6
826107217,2,3,2,1,1,1,3,13
1049291832,0,0,0,0,0,0,0,0
1049749335,0,2,1,1,1,1,1,7
1050268239,0,0,0,0,0,0,0,0
1049935956,0,2,1,3,1,1,1,9
1050073124,0,0,0,0,0,0,0,0
1048391487,2,2,1,2,2,1,1,11
1047896112,0,2,0,1,1,1,1,6
1048692345,0,2,1,1,1,1,0,6
724646041,0,2,0,1,1,1,1,6
779396397,3,3,2,3,2,2,3,18
775002873,1,3,2,1,2,2,3,14
812697859,0,2,2,1,1,2,2,10
303059422,0,1,2,1,1,2,2,9
404291205,3,3,2,3,3,2,1,17
645775624,0,2,3,1,1,1,3,11
155329468,0,0,0,0,0,0,0,0
990421348,0,0,0,0,0,0,0,0
56685036,0,0,0,0,0,0,0,0
980754058,0,0,0,0,0,0,0,0
377042059,0,2,2,1,2,1,3,11
1015800295,0,0,0,0,0,0,0,0
1013926884,0,0,0,0,0,0,0,0
1022889335,0,0,0,0,0,0,0,0
992637242,0,2,2,1,1,1,3,10
985224207,1,2,1,1,2,2,2,11
1046426181,0,2,1,1,1,1,1,7
376946981,0,0,0,0,0,0,0,0
1072913073,0,2,1,1,1,1,0,6
1063040409,0,0,0,0,0,0,0,0
1045395291,0,2,1,1,1,1,1,7
1048488134,0,1,0,0,1,1,0,3
1029681778,0,0,0,0,0,0,0,0
1050393373,0,0,0,0,0,0,0,0
996677937,0,2,0,1,1,1,1,6
985282581,0,2,2,1,1,2,3,11
875770208,1,2,1,1,1,2,1,9
952969236,0,2,2,1,1,1,1,8
401109316,0,0,0,1,1,2,0,4
1016687494,3,2,3,2,2,2,3,17
379318795,0,1,2,1,1,2,1,8
513550723,3,3,2,2,3,2,1,16
680539548,3,2,3,3,2,2,2,17
781627488,0,2,0,1,1,1,1,6
985818427,0,1,1,1,1,1,1,6
773943874,3,3,3,1,3,2,3,18
791502105,0,0,0,0,0,0,0,0
964808575,0,1,2,1,1,2,3,10
1064860963,0,2,1,1,1,1,1,7
1018191584,0,0,0,0,0,0,0,0
1010566673,3,3,1,3,2,2,1,15
371668558,3,3,3,3,3,2,3,20
295400715,3,3,3,3,2,2,3,19
599139359,3,3,3,3,3,2,3,20
116917489,0,0,0,0,0,0,0,0
587221397,3,2,3,3,2,2,3,18
649449073,3,2,3,3,2,2,3,18
920378014,3,3,3,1,2,1,3,16
931599392,3,3,2,1,2,2,2,15
986952348,3,2,3,3,2,2,1,16
981004608,1,2,3,1,2,2,3,14
196058801,3,3,3,3,3,2,3,20
1075884469,3,3,0,2,2,1,0,11
1049130851,3,2,2,2,2,2,3,16
829896284,0,2,2,1,1,1,3,10
1048726642,0,2,0,1,1,2,1,7
1039318147,0,2,0,1,1,1,1,6
1062029784,0,1,0,1,1,2,0,5
1061347293,0,1,0,0,1,1,0,3
1048068304,0,1,0,1,1,2,2,7
1061363442,0,2,2,1,1,2,3,11
1030435186,0,2,2,2,1,1,1,9
104685698,0,0,0,0,0,0,0,0
1045325931,0,0,0,0,0,0,0,0
1037107557,0,2,2,1,1,1,3,10
1018559979,0,2,2,1,2,1,3,11
878419246,0,2,0,1,1,2,1,7
942263613,0,2,2,1,1,1,1,8
508034045,0,2,2,1,1,1,3,10
943165822,0,2,2,1,1,1,3,10
997163664,0,2,0,1,1,1,1,6
879104518,0,3,2,3,1,1,3,13
836050809,3,3,3,3,2,1,3,18
980279581,0,2,2,3,1,1,3,12
1058584614,0,0,0,0,0,0,0,0
1077596304,0,2,0,1,1,1,1,6
1056652789,0,2,2,1,2,1,3,11
1075813979,0,1,0,0,1,1,0,3
1072450921,0,2,1,1,1,1,1,7
884125783,1,3,2,3,2,1,1,13
877866577,3,2,3,1,2,2,1,14
1022550186,0,2,0,2,2,1,0,7
839662098,0,2,0,0,0,1,0,3
1018077462,0,2,0,2,1,1,0,6
1019476894,3,2,0,1,1,2,2,11
1069014721,0,0,0,0,0,0,0,0
553953381,0,0,0,0,0,0,0,0
653315184,3,3,3,3,3,2,3,20
618081162,3,3,3,3,3,2,3,20
559251711,3,2,3,1,1,2,3,15
1009334777,0,3,2,1,1,1,0,8
1007746332,2,2,0,1,2,2,2,11
1076998693,2,2,2,2,1,2,1,12
1048224346,1,2,2,2,2,2,0,11
1075238427,0,2,2,1,1,2,1,9
1067617097,0,0,0,0,1,0,0,1
1064728179,3,3,2,3,2,1,3,17
1009955565,0,2,2,1,1,1,1,8
169938699,0,0,0,0,0,0,0,0
937898363,0,2,0,0,0,1,0,3
641323188,1,2,1,1,1,1,1,8
1071297656,0,2,0,0,0,1,0,3
989086594,0,0,0,0,0,0,0,0
975717071,0,2,0,1,1,1,1,6
1002706151,3,2,0,1,2,1,1,10
945157829,0,0,0,0,0,0,0,0
926832889,0,2,0,0,0,1,0,3
998336639,1,3,2,3,2,2,1,14
886473019,0,0,0,0,0,0,0,0
944788184,0,2,2,1,1,1,3,10
950331084,0,2,1,1,1,1,1,7
698786653,0,1,2,1,1,1,1,7
774364538,2,3,3,3,2,1,3,17
798726955,0,3,0,2,2,1,1,9
771741868,0,2,1,3,2,1,1,10
1043923179,0,2,0,2,1,1,0,6
951958372,3,3,2,3,2,2,3,18
730515024,0,2,0,0,0,1,0,3
388156231,0,2,1,1,1,1,1,7
1045974522,2,1,0,1,1,1,0,6
742664327,0,2,2,1,1,1,3,10
73450396,0,0,0,0,0,0,0,0
244249078,0,0,0,0,0,0,0,0
962024538,0,3,2,1,1,1,3,11
417446877,0,2,0,0,0,1,0,3
874543415,1,3,2,3,2,2,3,16
123196537,3,3,2,1,2,2,3,16
803259515,0,0,0,0,0,0,0,0
868028227,3,3,3,3,3,1,3,19
1076568588,0,1,1,1,1,1,1,6
1075018986,0,2,0,1,1,2,1,7
1071257466,0,2,1,1,1,1,1,7
1073944622,0,2,3,1,1,2,1,10
1071126616,0,0,0,0,0,0,0,0
474188914,0,2,1,1,1,1,1,7
1056487511,0,2,2,1,1,1,3,10
973961143,0,2,1,1,1,1,1,7
1037923887,0,2,2,1,1,1,3,10
1014031785,0,0,0,0,0,0,0,0
979113015,0,0,0,0,0,0,0,0
1038817526,0,0,0,0,0,0,0,0
962650049,0,2,0,0,0,1,0,3
1040244368,0,2,0,0,0,1,0,3
411564594,0,2,2,3,1,2,3,13
893599985,0,0,0,0,0,0,0,0
1040124799,0,2,1,0,1,1,0,5
1012084942,0,0,0,0,0,0,0,0
338838206,0,2,0,2,2,2,0,8
749873336,0,2,1,1,1,1,1,7
551527485,0,2,0,0,0,1,0,3
1042919027,3,3,3,1,2,2,3,17
1044002542,3,3,3,3,2,1,3,18
390755748,3,3,3,3,3,2,3,20
1070071413,0,0,0,0,0,0,0,0
1065136956,0,2,1,1,1,1,1,7
1064203746,0,2,2,1,1,2,3,11
360596342,0,1,0,1,1,2,0,5
1081803163,0,2,0,0,0,1,0,3
1052923665,0,2,2,1,1,1,3,10
1047743386,3,3,3,3,3,2,3,20
1041825188,0,2,1,1,1,1,1,7
1048799078,3,3,2,1,2,2,3,16
1052500299,2,3,2,3,2,1,3,16
992144434,0,1,0,1,1,2,1,6
989171847,3,1,0,0,2,2,0,8
1046785443,3,2,2,3,1,2,1,14
1046644662,0,0,0,0,0,0,0,0
975574986,3,2,2,2,1,2,2,14
944717681,3,2,2,3,2,2,2,16
937864172,3,2,2,3,2,2,3,17
897496765,3,2,0,1,1,2,1,10
225855125,0,2,2,1,1,1,3,10
757106365,0,2,1,0,1,1,0,5
683225359,0,2,1,2,3,1,1,10
210294808,0,0,0,0,0,0,0,0
1039674307,0,0,0,0,0,0,0,0
978812669,0,2,0,0,1,1,0,4
904586931,0,2,2,2,2,1,3,12
757122765,0,1,1,1,1,1,1,6
1052697126,2,2,3,1,2,2,1,13
980080831,0,2,0,0,0,1,0,3
1009165218,0,2,2,1,1,1,1,8
1005178492,0,2,1,1,1,1,1,7
988653365,0,0,0,0,0,0,0,0
1005334415,0,2,0,1,1,1,1,6
1002941955,3,2,3,3,1,2,1,15
990449815,0,0,0,0,0,0,0,0
443628537,3,3,2,3,2,1,3,17
749394255,3,3,3,2,3,1,1,16
748243525,3,2,3,3,2,2,3,18
713395744,3,2,3,3,2,2,3,18
950812639,2,2,2,1,1,2,1,11
771848131,3,3,3,3,3,1,3,19
843571911,0,2,1,1,1,1,1,7
634811662,0,2,1,1,1,1,0,6
425042149,3,3,3,1,2,2,1,15
94599238,0,0,0,0,0,0,0,0
944360903,0,3,2,1,2,1,3,12
595202582,3,3,3,3,2,2,3,19
218270997,0,0,0,0,0,0,0,0
930527145,3,3,3,3,2,1,3,18
950773646,3,3,3,3,2,2,3,19
984369441,0,2,2,1,1,1,1,8
996700848,0,2,0,1,1,1,1,6
996700034,3,3,1,0,2,2,0,11
996699777,0,2,0,1,2,2,0,7
954263392,0,2,1,0,1,1,0,5
1078664462,0,1,0,0,0,1,0,2
38778692,0,0,0,0,0,0,0,0
1078137836,0,0,0,0,0,0,0,0
456016368,0,0,0,0,0,0,0,0
892587631,0,0,0,0,0,0,0,0
1031495003,0,2,0,0,1,1,0,4
724931544,0,2,0,1,1,1,1,6
677283025,0,2,1,1,1,1,1,7
667083363,0,2,0,1,0,1,0,4
1045383276,0,2,1,1,1,1,1,7
1008416774,0,2,0,0,0,1,0,3
420439619,0,2,2,1,1,1,3,10
892395631,0,2,3,1,2,2,3,13
997731682,0,2,2,3,1,1,3,12
963446591,3,3,3,3,2,2,3,19
840669958,0,2,0,1,1,1,1,6
671205328,3,3,3,3,3,2,3,20
397445096,2,3,3,2,2,2,3,17
713582117,3,3,3,3,3,3,3,21
427343175,3,3,2,3,2,2,3,18
425526171,3,3,2,3,2,2,1,16
991791827,0,1,0,0,1,1,0,3
1059951775,0,2,1,1,1,1,1,7
894448447,0,0,0,0,0,0,0,0
960956912,0,2,0,3,1,1,1,8
984121871,1,2,2,2,1,1,1,10
880111505,2,2,1,1,1,2,1,10
964606216,3,3,1,1,1,2,1,12
1071380003,0,2,0,2,2,1,0,7
994046136,3,2,2,3,2,2,3,17
1040957585,3,3,3,1,2,2,1,15
881877829,0,2,0,1,1,1,1,6
930462927,1,2,3,1,2,2,1,12
239446012,3,3,3,3,3,2,3,20
931793521,3,3,3,3,3,2,3,20
169850648,0,0,0,0,0,0,0,0
925515522,3,3,3,3,3,2,3,20
944141529,0,2,1,1,1,1,1,7
939540732,0,2,1,1,1,1,1,7
102793969,0,0,0,0,0,0,0,0
1003000515,3,2,3,1,2,2,1,14
1011699697,0,0,0,0,0,0,0,0
891823468,0,1,2,1,1,1,1,7
415189582,3,2,3,3,3,2,3,19
498793987,2,3,2,1,2,2,3,15
26357549,0,0,0,0,0,0,0,0
769739943,0,2,3,1,1,2,3,12
166721927,0,0,0,0,0,0,0,0
429679003,0,1,0,0,1,1,0,3
22684419,0,0,0,0,0,0,0,0
853531683,0,2,3,1,1,1,3,11
547651176,0,1,1,1,1,2,0,6
613817662,0,1,2,0,1,1,0,5
656439456,2,2,3,1,2,3,3,16
912347405,0,2,1,1,1,1,1,7
996783849,0,1,0,0,1,1,0,3
960965709,0,2,2,1,1,1,1,8
988853802,3,2,2,2,2,1,3,15
991792769,0,0,0,0,0,0,0,0
996630273,0,2,2,1,1,1,1,8
955895127,0,1,0,0,0,1,0,2
859948964,0,2,2,1,1,1,3,10
1078076807,0,2,1,2,3,1,0,9
1011433961,0,0,0,0,0,0,0,0
1045926608,0,0,0,0,0,0,0,0
941485819,0,2,0,1,1,1,1,6
1068006947,0,2,0,0,1,1,0,4
1073898365,0,0,0,0,0,0,0,0
1028436448,1,2,3,3,2,1,3,15
1074703577,3,3,2,3,2,2,3,18
1071450813,0,1,0,1,1,1,1,5
1040988119,0,2,0,1,1,2,0,6
874064758,0,2,2,1,1,1,1,8
1018324039,0,2,0,1,1,1,1,6
998243433,0,2,0,0,0,1,0,3
981784283,3,3,3,2,1,1,3,16
1049527762,0,0,0,0,0,0,0,0
972392644,1,2,1,0,1,0,0,5
878987446,3,3,2,3,2,2,3,18
328944218,3,2,3,3,3,2,3,19
932666509,0,0,0,0,0,0,0,0
650408008,0,2,1,1,1,1,1,7
948226599,2,3,2,3,2,2,2,16
1030735171,0,2,1,1,1,1,1,7
1064685422,0,2,2,1,1,1,1,8
1017840431,0,1,0,1,1,2,0,5
1060497199,0,1,0,1,1,2,1,6
1058021895,0,2,0,1,1,1,1,6
555226384,0,2,2,1,1,1,3,10
909955108,0,2,0,0,0,1,0,3
1015010759,3,2,2,2,2,2,3,16
927347532,0,1,3,1,1,1,3,10
1009212694,0,2,2,1,1,1,3,10
922209134,0,1,0,1,1,2,0,5
18494879,0,0,0,0,0,0,0,0
18714911,0,0,0,0,0,0,0,0
